,portfolio_return,portfolio_value
2023-10-30,0.007668034067923513,5134.446133936364
2023-10-31,0.018091032963679157,5313.141826359541
2023-11-01,0.010537834254002966,5369.130834293728
2023-11-02,-0.0031899349945495605,5352.0036559551
2023-11-03,0.02587669960271699,5490.495846832892
2023-11-06,-0.012311772054337868,5422.898113501397
2023-11-07,0.010514829610567555,5479.918963160332
2023-11-08,-0.010020701377859022,5425.006331655635
2023-11-09,-0.007093343840512301,5386.524896408246
2023-11-10,0.016085025766775108,5473.167288160348
2023-11-13,0.0008362036915558369,5477.743970851211
2023-11-14,0.02824638302507694,5632.47042516518
2023-11-15,0.0041922616236544485,5656.083214774969
2023-11-16,-0.0015483022782143419,5647.325888247763
2023-11-17,0.0029716177511715414,5664.107582103931
2023-11-20,0.007430348630451178,5706.193876119346
2023-11-21,0.014485002358645117,5788.848107873821
2023-11-22,0.006390484924764773,5825.841654438942
2023-11-24,0.005051676874386502,5855.271923998508
2023-11-27,-0.0028389335382602134,5838.649196157835
2023-11-28,-0.006844881530578673,5798.6843341115255
2023-11-29,-0.004834603822214612,5770.649992666014
2023-11-30,0.002929372038181355,5819.369706875707
2023-12-01,0.019972161924672837,5935.595100960965
2023-12-04,-0.004699563405144636,5907.700395436733
2023-12-05,-0.0015076182365112438,5898.793838584727
2023-12-06,0.00023754982130834733,5900.195096007018
2023-12-07,0.014335610721713743,5984.777996085539
2023-12-08,0.0007092101814926588,5989.022461574336
2023-12-11,0.012654015647707406,6064.80764551757
2023-12-12,-0.002446204418969566,6049.971886254904
2023-12-13,0.019845251107423148,6170.035097530484
2023-12-14,0.021568520433746043,6303.113625608501
2023-12-15,-0.004196236875621673,6276.66426778149
2023-12-18,-0.012650687687284857,6197.260148411846
2023-12-19,0.009243650038044305,6254.545452418484
2023-12-20,-0.02691651138477447,6086.194908541873
2023-12-21,0.007355743166898932,6130.963395152795
