,Static,Stop-Loss / Take-Profit,Monthly Rebalance,ML Portfolio
2024-08-05,8066.774459978189,7758.711940430304,5636.014990536264,6157.288287832844
2024-08-06,8101.252936753756,7782.504462171442,5676.447305344771,6232.437552578683
2024-08-07,8117.807422720686,7795.830614096687,5667.434730004874,6076.025534848497
2024-08-08,8304.48447846722,7949.332152014168,5803.350361883097,6157.237856726145
2024-08-09,8310.53116085124,7948.818940105337,5811.485350426792,6168.296234272954
2024-08-10,8310.53116085124,7948.818940105337,5811.485350426792,6168.296234272954
2024-08-11,8310.53116085124,7948.818940105337,5811.485350426792,6168.296234272954
2024-08-12,8304.371542151308,7956.123147517321,5801.808198296962,6111.91493586055
2024-08-13,8393.3344775328,8045.253443133564,5871.420764094762,6165.600292769284
2024-08-14,8446.022803652972,8043.56506757173,5899.061311327238,6227.962750529663
2024-08-15,8564.330814148927,8144.277906789999,6001.272524741724,6320.813205709182
2024-08-16,8597.079549075292,8160.998679999587,6022.292820264298,6308.703423657228
2024-08-17,8597.079549075292,8160.998679999587,6022.292820264298,6308.703423657228
2024-08-18,8597.079549075292,8160.998679999587,6022.292820264298,6308.703423657228
2024-08-19,8668.17461766702,8221.325239628448,6063.285868241876,6389.790884731833
2024-08-20,8624.88889049822,8183.463664211903,6042.736995649189,6339.204071363166
2024-08-21,8694.686229666913,8221.030703982844,6087.965272404437,6384.234687515789
2024-08-22,8668.813196052157,8166.543874044104,6074.048504174101,6373.295691096269
2024-08-23,8825.131243687105,8275.314555137544,6159.645055280871,6454.358015366118
2024-08-24,8825.131243687105,8275.314555137544,6159.645055280871,6454.358015366118
2024-08-25,8825.131243687105,8275.314555137544,6159.645055280871,6454.358015366118
2024-08-26,8819.920795878457,8263.293524140287,6152.29248768598,6455.200479647166
2024-08-27,8875.595895192417,8297.492913962342,6196.949129522886,6500.819635408412
2024-08-28,8840.1569618208,8259.414351073749,6165.762981857512,6503.113712553273
2024-08-29,8918.066922251826,8305.421241278184,6233.821414531962,6530.829785845464
2024-08-30,8961.599310799209,8341.840186020723,6263.272862505099,6614.426826747049
2024-08-31,8961.599310799209,8341.840186020723,6263.272862505099,6614.426826747049
2024-09-01,8961.599310799209,8341.840186020723,6263.272862505099,6614.426826747049
2024-09-02,8961.599310799209,8341.840186020723,6263.272862505099,6614.426826747049
2024-09-03,8793.99523208476,8183.466725212879,6166.40521908448,6500.699224178766
2024-09-04,8821.933544499116,8208.453760485012,6161.788390760057,6527.585507208305
